coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
0000[Cu][tbo]3[ASR]1,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,3,0,0,Cu
2012[Zn][dia]3[ASR]4,Nc1nccc(c1)C(=O)[O-].[Zn],0,0,1,0,0,0,0,0,1,0,0,Zn
2021[Eu][nan]3[ASR]1,[Eu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,3,0,0,Eu
2015[Cu][hyw]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C=CN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,1,0,0,4,0,0,Cu
2020[Zn][qtz]3[ASR]1,[O-]C(=O)c1ccncc1N.[Zn],0,0,1,0,0,0,0,0,1,0,0,Zn
2013[Zn][rtl]3[ASR]5,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn],0,0,1,0,0,0,0,0,1,0,2,Zn
2007[Zn][nan]3[ASR]11,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],0,0,0,0,0,0,0,0,3,0,0,Zn
2011[Cd][pcu]3[ASR]2,[Cd].c1ccc(cn1)NCc1ccc(cc1)CNc1cccnc1,0,0,2,0,0,0,0,0,2,0,0,Cd
2020[Cu][ant]2[ASR]1,N1=C[N]N([CH]1)c1ccc(cc1)C1=NN=N[N]1.[Cu],0,0,0,0,0,0,0,0,1,0,0,Cu
2013[Zn][rtl]3[ASR]1,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn],0,0,1,0,0,0,0,0,1,0,2,Zn
2021[Cd][pts]3[ASR]2,[Cd].[O-]C(=O)c1ccc(cc1)C1=C(N[C](N1)c1ccc(cc1)[C]1NC(=C(N1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,2,0,0,4,0,0,Cd
2013[Zn][rtl]3[ASR]2,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn],0,0,1,0,0,0,0,0,1,0,2,Zn
2010[Zn][lvt]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2015[Cd][nan]3[ASR]1,[Cd].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,3,0,0,Cd
2015[La][nan]3[ASR]11,[La].[O-]C(=O)c1ccc(cc1)[C]1NC(=CC(=C1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,La
2019[Cu][ssa]3[ASR]1,Nc1nc(N)c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],0,0,1,0,0,0,0,0,2,0,0,Cu
2021[Mn][kgd]2[ASR]1,Nc1cc(cc(c1)C(=O)O)C(=O)[O-].[Mn],0,0,0,0,0,0,0,0,1,0,0,Mn
2005[Cu][pts]3[ASR]2,[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,Cu
2010[Cu][lcs]3[ASR]2,CN1c2ncnc(c2)N(C)c2ncnc(c2)N(c2cc(N(c3cc1ncn3)C)ncn2)C.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I,0,0,8,0,4,0,0,0,8,0,0,Cu
2022[Cd][dia]3[ASR]2,[Cd].[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],1,1,0,0,0,4,0,0,2,0,0,Cd
0000[Co][bpq]3[ASR]1,O=C1N([C]2C=NN=C2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)C1=C[N]N=C1.[Co].[O],0,0,0,0,0,1,0,0,1,0,4,Co
2006[Co][flu]3[ASR]1,[Co].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,Co
2008[Cd][pyr]3[ASR]1,O=C(c1cc(cc(c1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1.[Cd],0,0,3,0,0,0,0,0,3,0,3,Cd
2009[Mn][nan]3[ASR]5,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,0,1,0,0,0,0,0,1,0,0,Mn
2009[Mn][nan]3[ASR]6,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,0,1,0,0,0,0,0,1,0,0,Mn
2010[Cu][lcs]3[ASR]1,Br[Cu]12[Cu]3([Cu]1([Cu]23Br)Br)Br.CN1c2ncnc(c2)N(C)c2ncnc(c2)N(c2cc(N(c3cc1ncn3)C)ncn2)C,0,0,8,0,4,0,0,0,8,0,0,Cu
2010[Zn][lvt]3[ASR]2,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2010[Zn][lvt]3[ASR]3,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2010[Zn][pts]3[ASR]4,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2011[Co][dia]3[ASR]2,Nc1nccc(c1)C(=O)[O-].[Co],0,0,1,0,0,0,0,0,1,0,0,Co
2011[Cu][nts]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(C#Cc2c(N)c(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])c(c(c2N)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])N)cc(c1)C(=O)[O-],0,0,0,3,0,0,0,0,3,0,0,Cu
2011[Zn][rtl]3[ASR]1,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],0,0,1,0,0,0,0,0,1,0,1,Zn
2012[Cu][lvt]3[ASR]1,[Cu][Cu].[O-]C(=O)c1ccc(cc1)Nc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,2,0,0,Cu
2012[Cu][pto]3[ASR]1,[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,3,0,0,Cu
2012[In][dia]3[ASR]7,[In].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-],0,0,0,0,0,0,0,0,1,0,0,In
2012[Zn][dia]3[ASR]6,Nc1nccc(c1)C(=O)[O-].[Zn],0,0,1,0,0,0,0,0,1,0,0,Zn
2013[Cu][pto]3[ASR]2,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Cu][Cu],0,0,0,0,0,0,0,0,3,0,3,Cu
2014[Cd][rtl]3[ASR]2,Cl[Cd]Cl.c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,2,0,0,0,3,0,0,Cd
2014[Zn][utp]3[ASR]2,Cl[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,1,0,0,0,3,0,0,Zn
2015[Cd][sql]2[ASR]1,Nc1ccc(cc1)Cn1ncnc1.[Cd],0,0,3,0,0,0,0,0,1,0,0,Cd
2015[Zn][hyw]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C=CN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],0,0,0,0,0,1,0,0,4,0,0,Zn
2015[Zn][ssa]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1N)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,1,0,0,Zn
2016[Zn][nts]3[ASR]1,O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],0,0,0,0,0,0,0,0,6,0,6,Zn
2016[Zn][rtl]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1.[Zn][Zn],0,0,1,0,0,0,0,0,3,0,0,Zn
2017[Cd][kgd]2[ASR]2,[Cd].[O-]C(=O)C1=CC=CN([CH]1)Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,Cd
2017[Cu][eea]3[ASR]2,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],0,0,0,0,0,0,0,0,1,0,0,Cu
2017[Fe][nan]3[ASR]1,CN(c1c(F)c(F)c(c(c1F)F)C1=C2C=CC(=C(c3ccc(cc3)n3ccnc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)n1ccnc1)[N]4)c1c(F)c(F)c(c(c1F)F)N(C)C)C=C3)[N]2)C.[Fe],0,0,4,0,8,9,0,2,2,0,0,Fe
2018[Cd][dia]3[ASR]3,[Cd].[O-]C(=O)c1cc(cc(c1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)O,1,1,0,0,0,0,0,0,2,0,4,Cd
2018[Cu][nan]3[ASR]2,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]5,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]7,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Zn][nan]3[ASR]11,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],0,0,0,0,0,0,0,0,3,0,0,Zn
2019[Zn][nan]3[ASR]28,[O-]C(=O)c1ccc(cc1)N(n1cnnc1)c1ccc(cc1)C(=O)[O-].[Zn],0,0,3,0,0,0,0,0,2,0,0,Zn
2019[Zn][utp]3[ASR]1,[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,0,0,0,0,3,0,0,Zn
2020[Cu][pts]3[ASR]3,Nc1c(cc(cc1c1ccc(cc1)C(=O)[O-])Oc1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])N)c1ccc(cc1)C(=O)[O-].[Cu][Cu],0,0,0,0,0,0,1,0,2,0,0,Cu
2020[Cu][sql]2[ASR]1,Nc1cnccc1c1ccncc1.[Cu],0,0,2,0,0,0,0,0,1,0,0,Cu
2020[Er][nan]3[ASR]2,[Er].[O-]C(=O)c1cc(ccc1[C]1NC(=CC(=C1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,Er
2020[Tb][nan]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Tb],0,0,0,0,0,0,0,0,3,0,0,Tb
2021[Cd][flu]3[ASR]1,O=C(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],0,0,0,0,0,0,0,0,1,0,1,Cd
2021[Zn][nan]3[ASR]24,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[Zn],0,0,0,0,0,0,0,0,1,0,0,Zn
2022[In][nan]2[ASR]1,O.O[C](c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])O.[In],0,0,0,0,0,0,0,0,3,0,0,In
2022[Ni][dia]3[ASR]1,[Ni].[O-]C(=O)c1ccncc1N,0,0,1,0,0,0,0,0,1,0,0,Ni
2023[In][neb]3[ASR]2,[In].[O-]C(=O)c1ccc(cc1)N(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,In
2023[Ni][dia]3[ASR]1,[Ni].[O-]C(=O)c1ccncc1N,0,0,1,0,0,0,0,0,1,0,0,Ni
